0,19.5,12
1,33.0,21
2,30.0,19
3,46.5,30
4,16.5,10
5,52.5,34
6,18.0,11
7,21.0,13
8,24.0,15
9,25.5,16
10,22.5,14
11,27.0,17
12,22.5,14
13,22.5,14
14,25.5,16
15,24.0,15
16,31.5,20
17,24.0,15
18,24.0,15
19,15.0,9
20,22.5,14
21,19.5,12
22,33.0,21
23,21.0,13
24,19.5,12
25,18.0,11
26,30.0,19
27,34.5,22
28,22.5,14
29,40.5,26
30,15.0,9
31,45.0,29
32,45.0,29
33,43.5,28
34,61.5,40
35,15.0,9
36,63.0,41
37,39.0,25
38,88.5,58
39,103.5,68
40,76.5,50
41,46.5,30
42,109.5,72
43,37.5,24
44,69.0,45
45,157.5,104
46,184.5,122
47,211.5,140
48,300.0,199
49,267.0,177
50,300.0,199
51,300.0,199
52,300.0,199
53,273.0,181
54,169.5,112
55,300.0,199
56,270.0,179
57,300.0,199
58,300.0,199
59,300.0,199
60,300.0,199
61,300.0,199
62,300.0,199
63,292.5,194
64,300.0,199
65,300.0,199
66,300.0,199
67,300.0,199
68,300.0,199
69,300.0,199
70,255.0,169
71,270.0,179
72,273.0,181
73,300.0,199
74,279.0,185
75,300.0,199
76,300.0,199
77,300.0,199
78,300.0,199
79,297.0,197
80,300.0,199
81,300.0,199
82,300.0,199
83,300.0,199
84,300.0,199
85,300.0,199
86,300.0,199
87,300.0,199
88,288.0,191
89,237.0,157
90,300.0,199
91,286.5,190
92,250.5,166
93,220.5,146
94,246.0,163
95,169.5,112
96,300.0,199
97,295.5,196
98,235.5,156
99,178.5,118
100,192.0,127
101,300.0,199
102,195.0,129
103,258.0,171
104,252.0,167
105,243.0,161
106,216.0,143
107,300.0,199
108,300.0,199
109,300.0,199
110,300.0,199
111,241.5,160
112,300.0,199
113,270.0,179
114,300.0,199
115,300.0,199
116,300.0,199
117,223.5,148
118,300.0,199
119,300.0,199
120,207.0,137
121,300.0,199
122,300.0,199
123,288.0,191
124,300.0,199
125,300.0,199
126,300.0,199
127,232.5,154
128,300.0,199
129,300.0,199
130,264.0,175
131,300.0,199
132,300.0,199
133,300.0,199
134,300.0,199
135,298.5,198
136,300.0,199
137,300.0,199
138,300.0,199
139,300.0,199
140,300.0,199
141,300.0,199
142,292.5,194
143,300.0,199
144,300.0,199
145,300.0,199
146,300.0,199
147,300.0,199
148,300.0,199
149,300.0,199
150,274.5,182
151,300.0,199
152,256.5,170
153,300.0,199
154,300.0,199
155,300.0,199
156,202.5,134
157,300.0,199
158,300.0,199
159,300.0,199
160,300.0,199
161,300.0,199
162,300.0,199
163,300.0,199
164,300.0,199
165,300.0,199
166,300.0,199
167,205.5,136
168,300.0,199
169,300.0,199
170,300.0,199
171,300.0,199
172,300.0,199
173,300.0,199
174,300.0,199
175,300.0,199
176,300.0,199
177,276.0,183
178,300.0,199
179,300.0,199
180,297.0,197
181,300.0,199
182,300.0,199
183,282.0,187
184,300.0,199
185,300.0,199
186,300.0,199
187,300.0,199
188,300.0,199
189,300.0,199
190,300.0,199
191,300.0,199
192,244.5,162
193,300.0,199
194,300.0,199
195,300.0,199
196,300.0,199
197,300.0,199
198,300.0,199
199,289.5,192
200,265.5,176
201,300.0,199
202,300.0,199
203,300.0,199
204,300.0,199
205,300.0,199
206,268.5,178
207,300.0,199
208,300.0,199
209,300.0,199
210,300.0,199
211,300.0,199
212,300.0,199
213,300.0,199
214,300.0,199
215,300.0,199
216,300.0,199
217,300.0,199
218,300.0,199
219,300.0,199
220,300.0,199
221,300.0,199
222,300.0,199
223,300.0,199
224,300.0,199
225,300.0,199
226,300.0,199
227,300.0,199
228,300.0,199
229,300.0,199
230,250.5,166
231,300.0,199
232,300.0,199
233,300.0,199
234,300.0,199
235,300.0,199
236,300.0,199
237,300.0,199
238,300.0,199
239,300.0,199
240,300.0,199
241,300.0,199
242,300.0,199
243,229.5,152
244,300.0,199
245,300.0,199
246,112.5,74
247,300.0,199
248,300.0,199
249,300.0,199
250,273.0,181
251,300.0,199
252,300.0,199
253,300.0,199
254,217.5,144
255,300.0,199
256,241.5,160
257,300.0,199
258,300.0,199
259,300.0,199
260,300.0,199
