0,20.0,14
1,15.0,7
2,33.0,22
3,12.0,9
4,56.0,37
5,30.0,17
6,61.0,39
7,92.0,57
8,28.0,16
9,23.0,13
10,20.0,13
11,21.0,15
12,29.0,18
13,26.0,14
14,66.0,45
15,77.0,48
16,22.0,12
17,56.0,38
18,44.0,26
19,55.0,34
20,23.0,12
21,49.0,32
22,31.0,19
23,25.0,14
24,22.0,13
25,24.0,14
26,30.0,17
27,19.0,11
28,14.0,10
29,49.0,31
30,19.0,11
31,47.0,30
32,51.0,32
33,36.0,22
34,87.0,56
35,58.0,39
36,38.0,24
37,38.0,24
38,78.0,50
39,45.0,30
40,41.0,25
41,144.0,96
42,86.0,56
43,52.0,34
44,103.0,67
45,25.0,15
46,53.0,34
47,121.0,82
48,143.0,96
49,264.0,173
50,298.0,199
51,166.0,107
52,218.0,146
53,131.0,84
54,101.0,65
55,142.0,92
56,113.0,72
57,174.0,113
58,142.0,92
59,298.0,199
60,131.0,84
61,209.0,136
62,116.0,74
63,200.0,130
64,150.0,97
65,143.0,92
66,185.0,120
67,300.0,199
68,214.0,139
69,176.0,114
70,248.0,162
71,241.0,157
72,203.0,136
73,215.0,140
74,230.0,154
75,203.0,131
76,188.0,126
77,299.0,199
78,244.0,163
79,299.0,199
80,239.0,160
81,245.0,164
82,242.0,162
83,235.0,157
84,298.0,199
85,295.0,193
86,245.0,164
87,254.0,170
88,254.0,170
89,213.0,143
90,234.0,157
91,236.0,153
92,266.0,178
93,299.0,199
94,158.0,106
95,266.0,173
96,247.0,160
97,246.0,165
98,301.0,199
99,304.0,199
100,206.0,138
101,252.0,164
102,240.0,156
103,304.0,199
104,299.0,199
105,197.0,132
106,303.0,199
107,242.0,157
108,192.0,129
109,234.0,157
110,217.0,141
111,248.0,166
112,182.0,122
113,184.0,119
114,231.0,150
115,198.0,128
116,233.0,151
117,282.0,184
118,223.0,146
119,238.0,155
120,302.0,199
121,300.0,196
122,204.0,132
123,304.0,199
124,198.0,128
125,267.0,174
126,246.0,160
127,251.0,163
128,260.0,169
129,304.0,199
130,248.0,161
131,302.0,199
132,221.0,143
133,219.0,142
134,266.0,173
135,301.0,199
136,303.0,199
137,249.0,162
138,214.0,139
139,300.0,199
140,300.0,199
141,300.0,199
142,250.0,163
143,302.0,199
144,297.0,194
145,300.0,199
146,299.0,199
147,300.0,199
148,265.0,173
149,278.0,182
150,300.0,199
151,300.0,199
152,300.0,199
153,299.0,199
154,299.0,199
155,300.0,199
156,300.0,199
157,302.0,199
158,300.0,199
159,300.0,199
160,300.0,199
161,299.0,199
162,300.0,199
163,300.0,199
164,300.0,199
165,299.0,199
166,300.0,199
167,300.0,199
168,300.0,199
169,300.0,199
170,300.0,199
171,300.0,199
172,300.0,199
173,299.0,199
174,300.0,199
175,300.0,199
176,300.0,199
177,300.0,199
178,300.0,199
179,299.0,199
180,300.0,199
181,300.0,199
182,300.0,199
183,300.0,199
184,300.0,199
185,300.0,199
186,299.0,199
187,298.0,199
188,295.0,197
189,270.0,180
190,299.0,199
191,299.0,199
192,271.0,181
193,287.0,192
194,257.0,172
195,241.0,161
196,248.0,166
197,264.0,176
198,289.0,193
199,299.0,199
200,299.0,199
201,298.0,199
202,299.0,199
203,299.0,199
204,236.0,157
205,298.0,199
206,289.0,193
207,288.0,192
208,282.0,188
209,299.0,199
210,299.0,199
211,299.0,199
212,299.0,199
213,298.0,199
214,266.0,177
215,298.0,199
216,257.0,171
217,299.0,199
218,300.0,199
219,299.0,199
220,299.0,199
221,301.0,199
222,299.0,199
223,299.0,199
224,282.0,188
225,292.0,195
226,300.0,199
227,300.0,199
228,300.0,199
229,300.0,199
230,300.0,199
231,300.0,199
232,300.0,199
233,299.0,199
234,300.0,199
235,301.0,199
236,301.0,199
237,300.0,199
238,300.0,199
239,302.0,199
240,300.0,199
241,300.0,199
242,300.0,199
243,299.0,199
244,299.0,199
245,299.0,199
246,299.0,199
247,300.0,199
248,300.0,199
249,300.0,199
250,299.0,199
251,299.0,199
252,300.0,199
253,300.0,199
254,299.0,199
255,300.0,199
256,301.0,199
257,300.0,199
258,300.0,199
259,299.0,199
260,300.0,199
261,300.0,199
262,301.0,199
263,299.0,199
264,253.0,169
265,301.0,199
266,299.0,199
267,300.0,199
268,300.0,199
269,301.0,199
270,301.0,199
271,300.0,199
272,300.0,199
273,300.0,199
274,301.0,199
275,299.0,199
276,301.0,199
277,301.0,199
278,298.0,199
279,301.0,199
280,300.0,199
281,301.0,199
282,300.0,199
283,300.0,199
284,300.0,199
285,299.0,199
286,300.0,199
287,300.0,199
288,300.0,199
289,300.0,199
290,300.0,199
291,300.0,199
292,300.0,199
293,300.0,199
294,300.0,199
295,299.0,199
296,300.0,199
297,300.0,199
298,300.0,199
299,300.0,199
300,300.0,199
301,300.0,199
302,300.0,199
303,300.0,199
304,300.0,199
305,300.0,199
306,300.0,199
307,298.0,199
308,300.0,199
309,300.0,199
310,300.0,199
311,300.0,199
312,73.0,48
313,300.0,199
314,300.0,199
315,300.0,199
316,301.0,199
317,299.0,199
318,300.0,199
319,300.0,199
320,300.0,199
321,300.0,199
322,300.0,199
323,300.0,199
324,299.0,199
325,300.0,199
326,300.0,199
327,300.0,199
328,299.0,199
329,300.0,199
330,299.0,199
331,300.0,199
332,300.0,199
333,300.0,199
334,299.0,199
335,300.0,199
336,299.0,199
337,299.0,199
338,299.0,199
339,299.0,199
340,299.0,199
341,299.0,199
342,298.0,199
343,299.0,199
344,298.0,199
345,298.0,199
346,298.0,199
347,299.0,199
348,299.0,199
349,299.0,199
350,298.0,199
351,298.0,199
352,298.0,199
353,298.0,199
354,298.0,199
355,298.0,199
356,298.0,199
357,298.0,199
358,299.0,199
359,298.0,199
360,298.0,199
361,298.0,199
362,298.0,199
363,298.0,199
364,297.0,198
365,274.0,183
366,272.0,182
367,285.0,190
368,280.0,187
369,269.0,180
370,260.0,174
371,275.0,184
372,256.0,172
373,290.0,194
374,259.0,173
375,262.0,175
376,292.0,195
377,266.0,178
378,267.0,179
379,253.0,169
380,253.0,169
381,245.0,164
382,248.0,166
383,255.0,170
384,280.0,187
385,298.0,199
386,298.0,199
387,266.0,178
388,298.0,199
389,275.0,184
390,296.0,199
391,260.0,174
392,302.0,199
393,247.0,165
394,251.0,168
395,232.0,155
396,300.0,199
397,300.0,199
398,232.0,155
399,299.0,199
400,300.0,199
401,298.0,199
402,300.0,199
403,299.0,199
404,300.0,199
405,301.0,199
406,300.0,199
407,301.0,199
408,301.0,199
409,301.0,199
410,300.0,199
411,264.0,170
412,300.0,199
413,272.0,175
414,243.0,156
415,234.0,150
416,236.0,151
417,307.0,199
418,251.0,161
419,251.0,161
420,238.0,153
421,250.0,160
422,229.0,146
423,250.0,160
424,241.0,154
425,268.0,172
426,253.0,162
427,255.0,163
428,300.0,199
429,274.0,176
430,301.0,193
431,307.0,199
432,300.0,199
433,300.0,199
434,300.0,199
435,300.0,199
436,300.0,199
437,300.0,199
438,300.0,199
439,300.0,199
440,300.0,199
441,300.0,199
442,298.0,199
443,300.0,199
444,300.0,199
445,300.0,199
446,299.0,199
447,299.0,199
448,300.0,199
449,300.0,199
450,300.0,199
451,300.0,199
452,300.0,199
453,300.0,199
454,300.0,199
455,300.0,199
456,302.0,199
457,299.0,199
458,299.0,199
459,300.0,199
460,301.0,199
461,301.0,199
462,258.0,168
463,270.0,176
464,219.0,142
465,302.0,199
466,302.0,199
467,186.0,122
468,303.0,199
469,303.0,199
470,303.0,199
471,303.0,199
472,196.0,127
473,304.0,199
474,304.0,199
475,304.0,199
476,181.0,117
477,300.0,196
478,303.0,198
479,174.0,112
480,180.0,116
481,172.0,111
482,180.0,116
483,160.0,103
484,171.0,110
485,171.0,110
486,304.0,199
487,177.0,114
488,175.0,113
489,189.0,122
490,184.0,119
491,199.0,129
492,192.0,124
493,193.0,125
494,195.0,126
495,188.0,121
496,193.0,125
497,191.0,123
498,184.0,119
499,182.0,117
